log_line,label
Apr 01 22:57:08 dbserver02 sshd[9397]: Failed password for invalid user root from 198.51.100.77 port 40936 ssh2,ssh_brute_force
Apr 01 21:49:38 webserver01 sshd[9360]: Accepted password for bob from 192.168.1.24 port 58752 ssh2,normal
Apr 01 10:57:14 webserver01 sshd[1541]: Accepted password for frank from 192.168.1.29 port 53248 ssh2,normal
Apr 01 02:45:06 webserver01 su[1548]: FAILED su for root by eve,su_failure
Apr 01 12:24:57 webserver01 pam_unix(sshd:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 15:49:31 webserver01 pam_unix(sshd:session): session closed for user carol,normal
Apr 01 21:38:05 dbserver02 systemd-logind[448]: New session 470 of user eve.,normal
Apr 01 11:54:51 webserver01 sudo: botnet : TTY=pts/0 ; PWD=/home/botnet ; USER=root ; COMMAND=/usr/bin/chmod 777 /etc/passwd,privilege_escalation
Apr 01 22:57:40 appserver03 CRON[8741]: pam_unix(cron:session): session opened for user eve(uid=1000) by (uid=0),normal
Apr 01 20:52:51 appserver03 pam_unix(sshd:session): session closed for user dave,normal
Apr 01 00:33:39 webserver01 sshd[6324]: Accepted password for grace from 192.168.1.23 port 48802 ssh2,after_hours_login
Apr 01 01:58:17 appserver03 sshd[7424]: Accepted password for eve from 45.33.32.156 port 46170 ssh2,after_hours_login
Apr 01 09:29:54 appserver03 pam_unix(sshd:session): session closed for user alice,normal
Apr 01 19:53:53 webserver01 sudo: intruder : TTY=pts/0 ; PWD=/home/intruder ; USER=root ; COMMAND=/bin/bash,privilege_escalation
Apr 01 11:30:05 dbserver02 pam_unix(sshd:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 20:21:51 webserver01 systemd-logind[977]: New session 457 of user carol.,normal
Apr 01 17:26:44 dbserver02 sshd[9806]: Accepted password for dave from 192.168.1.29 port 57997 ssh2,normal
Apr 01 12:25:58 dbserver02 systemd-logind[345]: New session 283 of user bob.,normal
Apr 01 17:24:50 dbserver02 pam_unix(sshd:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 14:12:50 appserver03 sshd[5276]: Accepted password for dave from 192.168.1.16 port 44353 ssh2,normal
Apr 01 09:56:11 appserver03 pam_unix(sshd:session): session opened for user grace(uid=1000) by (uid=0),normal
Apr 01 08:36:41 dbserver02 pam_unix(sshd:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 22:26:32 dbserver02 sshd[1416]: Accepted password for alice from 192.168.1.26 port 50357 ssh2,normal
Apr 01 03:25:47 appserver03 sshd[3665]: Accepted password for grace from 192.168.1.25 port 61706 ssh2,after_hours_login
Apr 01 15:30:05 appserver03 sshd[3286]: Accepted password for carol from 192.168.1.13 port 61400 ssh2,normal
Apr 01 22:26:36 dbserver02 pam_unix(sshd:session): session closed for user alice,normal
Apr 01 19:46:01 webserver01 systemd-logind[400]: New session 275 of user bob.,normal
Apr 01 08:33:53 appserver03 sudo: intruder : TTY=pts/0 ; PWD=/home/intruder ; USER=root ; COMMAND=/usr/sbin/useradd hacker2,privilege_escalation
Apr 01 22:03:13 webserver01 sshd[8815]: Accepted password for alice from 192.168.1.17 port 44052 ssh2,normal
Apr 01 19:52:12 dbserver02 CRON[6541]: pam_unix(cron:session): session opened for user bob(uid=1000) by (uid=0),normal
Apr 01 12:53:49 appserver03 systemd-logind[416]: New session 46 of user alice.,normal
Apr 01 22:58:26 webserver01 sshd[5783]: Accepted password for carol from 192.168.1.26 port 62556 ssh2,normal
Apr 01 15:55:05 dbserver02 pam_unix(sshd:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 20:58:41 appserver03 sshd[1291]: Accepted password for alice from 192.168.1.12 port 43472 ssh2,normal
Apr 01 00:12:24 dbserver02 sshd[6207]: Failed password for botnet from 23.129.64.210 port 64966 ssh2,ssh_brute_force
Apr 01 07:15:11 appserver03 sshd[5225]: Accepted password for grace from 192.168.1.29 port 54645 ssh2,normal
Apr 01 06:15:40 appserver03 sshd[1999]: Accepted password for bob from 192.168.1.16 port 62800 ssh2,normal
Apr 01 21:37:09 webserver01 su[7095]: FAILED su for root by bob,su_failure
Apr 01 02:39:23 dbserver02 sshd[4878]: Accepted password for alice from 192.168.1.27 port 58358 ssh2,after_hours_login
Apr 01 19:26:55 appserver03 sshd[6595]: Accepted password for eve from 192.168.1.16 port 46571 ssh2,normal
Apr 01 11:01:13 appserver03 sshd[1290]: Accepted password for bob from 192.168.1.24 port 42227 ssh2,normal
"Apr 01 19:16:41 webserver01 useradd[9794]: new user: name=svc_acct, UID=64787, GID=6151, home=/home/svc_acct, shell=/bin/bash",new_user_created
Apr 01 04:04:06 appserver03 sshd[1833]: Accepted password for dave from 185.220.101.34 port 43563 ssh2,after_hours_login
Apr 01 16:34:30 dbserver02 sshd[2992]: Accepted password for carol from 192.168.1.10 port 43392 ssh2,normal
Apr 01 03:28:57 webserver01 su[3004]: FAILED su for root by eve,su_failure
Apr 01 10:14:46 webserver01 sshd[4895]: Accepted password for eve from 192.168.1.20 port 53500 ssh2,normal
Apr 01 06:57:05 webserver01 systemd-logind[290]: New session 351 of user grace.,normal
Apr 01 17:43:52 dbserver02 systemd-logind[927]: New session 255 of user dave.,normal
Apr 01 13:14:08 webserver01 sshd[9935]: Accepted password for alice from 192.168.1.18 port 64132 ssh2,normal
Apr 01 22:48:19 appserver03 pam_unix(sshd:session): session opened for user frank(uid=1000) by (uid=0),normal
Apr 01 00:16:05 dbserver02 sshd[4099]: Failed password for invalid user admin from 91.240.118.172 port 46000 ssh2,ssh_brute_force
Apr 01 20:37:51 webserver01 sshd[1300]: Accepted password for frank from 192.168.1.16 port 57965 ssh2,normal
Apr 01 01:56:40 webserver01 sshd[9135]: Failed password for test from 23.129.64.210 port 58750 ssh2,ssh_brute_force
Apr 01 01:33:52 dbserver02 su[2527]: FAILED su for root by grace,su_failure
Apr 01 15:32:00 dbserver02 pam_unix(sshd:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 09:45:07 appserver03 sshd[2824]: Accepted password for frank from 192.168.1.27 port 45089 ssh2,normal
Apr 01 17:29:55 dbserver02 pam_unix(sshd:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 07:15:14 appserver03 sshd[1164]: Accepted password for carol from 192.168.1.23 port 43014 ssh2,normal
Apr 01 21:51:27 dbserver02 CRON[9391]: pam_unix(cron:session): session opened for user alice(uid=1000) by (uid=0),normal
Apr 01 17:16:47 dbserver02 sshd[9393]: Accepted password for eve from 192.168.1.21 port 55709 ssh2,normal
Apr 01 16:50:43 webserver01 sshd[4180]: Accepted password for grace from 192.168.1.20 port 40598 ssh2,normal
Apr 01 12:17:13 appserver03 sshd[5744]: Accepted password for bob from 192.168.1.24 port 48901 ssh2,normal
Apr 01 07:19:42 appserver03 sshd[5231]: Accepted password for grace from 192.168.1.13 port 44486 ssh2,normal
Apr 01 09:30:31 appserver03 sshd[9876]: Accepted password for frank from 192.168.1.21 port 61117 ssh2,normal
Apr 01 15:53:23 dbserver02 CRON[6680]: pam_unix(cron:session): session opened for user bob(uid=1000) by (uid=0),normal
Apr 01 07:58:03 webserver01 pam_unix(sshd:session): session opened for user alice(uid=1000) by (uid=0),normal
Apr 01 17:11:16 webserver01 sshd[8694]: Accepted password for carol from 192.168.1.23 port 62502 ssh2,normal
Apr 01 08:53:23 dbserver02 sshd[6039]: Accepted password for carol from 192.168.1.11 port 46887 ssh2,normal
Apr 01 22:21:27 appserver03 sshd[9922]: Accepted password for dave from 192.168.1.28 port 64309 ssh2,normal
Apr 01 20:25:17 dbserver02 CRON[1777]: pam_unix(cron:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 07:04:28 dbserver02 pam_unix(sshd:session): session opened for user alice(uid=1000) by (uid=0),normal
Apr 01 13:40:05 dbserver02 systemd-logind[528]: New session 170 of user dave.,normal
Apr 01 17:07:13 webserver01 systemd-logind[986]: New session 319 of user alice.,normal
Apr 01 18:36:23 appserver03 systemd-logind[554]: New session 342 of user eve.,normal
Apr 01 06:22:46 webserver01 pam_unix(sshd:session): session opened for user grace(uid=1000) by (uid=0),normal
Apr 01 16:56:22 appserver03 pam_unix(sshd:session): session closed for user bob,normal
Apr 01 16:43:21 webserver01 sshd[5032]: Accepted password for eve from 192.168.1.14 port 44618 ssh2,normal
Apr 01 09:07:36 dbserver02 sshd[2299]: Accepted password for bob from 192.168.1.11 port 43013 ssh2,normal
Apr 01 21:31:18 webserver01 sshd[8625]: Accepted password for alice from 192.168.1.12 port 64703 ssh2,normal
Apr 01 09:45:14 appserver03 sshd[6634]: Failed password for test from 23.129.64.210 port 42837 ssh2,ssh_brute_force
Apr 01 09:02:23 webserver01 sshd[9521]: Accepted password for carol from 192.168.1.19 port 59999 ssh2,normal
Apr 01 16:45:50 dbserver02 sshd[1537]: Accepted password for dave from 192.168.1.13 port 63033 ssh2,normal
Apr 01 20:50:27 appserver03 sshd[1407]: Accepted password for dave from 192.168.1.11 port 48691 ssh2,normal
Apr 01 11:11:52 appserver03 sshd[8218]: Accepted password for grace from 192.168.1.27 port 46553 ssh2,normal
Apr 01 11:46:31 webserver01 su[2899]: FAILED su for root by botnet,su_failure
Apr 01 12:43:33 dbserver02 sshd[8563]: Accepted password for dave from 192.168.1.21 port 49034 ssh2,normal
Apr 01 09:31:47 webserver01 pam_unix(sshd:session): session closed for user carol,normal
Apr 01 11:02:52 webserver01 sudo: botnet : TTY=pts/0 ; PWD=/home/botnet ; USER=root ; COMMAND=/usr/bin/passwd,privilege_escalation
Apr 01 18:11:05 webserver01 sshd[4863]: Accepted password for grace from 192.168.1.29 port 47291 ssh2,normal
Apr 01 21:43:23 dbserver02 pam_unix(sshd:session): session closed for user grace,normal
Apr 01 09:29:54 appserver03 systemd-logind[219]: New session 234 of user alice.,normal
Apr 01 23:20:54 appserver03 sshd[4665]: Accepted password for root from 103.253.41.98 port 45764 ssh2,root_login
Apr 01 07:02:33 dbserver02 sshd[1697]: Accepted password for alice from 192.168.1.15 port 65099 ssh2,normal
Apr 01 19:01:40 webserver01 sshd[5576]: Accepted password for carol from 192.168.1.26 port 49334 ssh2,normal
Apr 01 14:11:22 dbserver02 sudo: botnet : TTY=pts/0 ; PWD=/home/botnet ; USER=root ; COMMAND=/bin/bash,privilege_escalation
Apr 01 19:44:22 appserver03 sshd[8338]: Accepted password for carol from 192.168.1.16 port 58213 ssh2,normal
Apr 01 16:47:30 dbserver02 sshd[1803]: Accepted password for grace from 192.168.1.14 port 45971 ssh2,normal
Apr 01 21:17:52 webserver01 pam_unix(sshd:session): session closed for user carol,normal
Apr 01 14:34:22 appserver03 pam_unix(sshd:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 10:38:21 dbserver02 CRON[9863]: pam_unix(cron:session): session opened for user bob(uid=1000) by (uid=0),normal
Apr 01 06:19:39 appserver03 pam_unix(sshd:session): session closed for user bob,normal
Apr 01 06:45:27 webserver01 sshd[8907]: Accepted password for grace from 192.168.1.17 port 42152 ssh2,normal
Apr 01 13:28:22 webserver01 CRON[3553]: pam_unix(cron:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 23:14:30 webserver01 sshd[2230]: Accepted password for carol from 192.168.1.24 port 55884 ssh2,after_hours_login
"Apr 01 04:40:27 appserver03 adduser[5082]: new user: name=tempuser, UID=18542, GID=40533, home=/home/tempuser, shell=/bin/bash",new_user_created
Apr 01 10:37:28 webserver01 CRON[7364]: pam_unix(cron:session): session opened for user frank(uid=1000) by (uid=0),normal
Apr 01 10:21:24 appserver03 sshd[1780]: Accepted password for alice from 192.168.1.12 port 49760 ssh2,normal
Apr 01 15:06:39 dbserver02 sshd[9026]: Accepted password for dave from 192.168.1.19 port 62339 ssh2,normal
Apr 01 06:55:46 appserver03 sshd[8974]: Accepted password for alice from 192.168.1.11 port 53749 ssh2,normal
Apr 01 07:17:49 appserver03 CRON[1774]: pam_unix(cron:session): session opened for user grace(uid=1000) by (uid=0),normal
Apr 01 13:14:25 dbserver02 sshd[6825]: Accepted password for dave from 192.168.1.13 port 60560 ssh2,normal
Apr 01 12:32:26 dbserver02 systemd-logind[311]: New session 218 of user frank.,normal
Apr 01 08:43:10 dbserver02 pam_unix(sshd:session): session closed for user dave,normal
Apr 01 11:13:53 dbserver02 pam_unix(sshd:session): session closed for user eve,normal
Apr 01 09:55:27 dbserver02 sshd[9123]: Accepted password for root from 185.220.101.34 port 40145 ssh2,root_login
Apr 01 13:30:22 appserver03 pam_unix(sshd:session): session closed for user frank,normal
Apr 01 21:55:58 appserver03 pam_unix(sshd:session): session opened for user bob(uid=1000) by (uid=0),normal
Apr 01 01:48:04 webserver01 sshd[7542]: Failed password for invalid user hacker from 91.240.118.172 port 58551 ssh2,ssh_brute_force
Apr 01 16:18:43 appserver03 CRON[2726]: pam_unix(cron:session): session opened for user bob(uid=1000) by (uid=0),normal
Apr 01 12:46:01 dbserver02 CRON[2509]: pam_unix(cron:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 11:11:48 appserver03 pam_unix(sshd:session): session opened for user eve(uid=1000) by (uid=0),normal
Apr 01 11:58:01 appserver03 sshd[8414]: Failed password for invalid user hacker from 185.220.101.34 port 54730 ssh2,ssh_brute_force
Apr 01 20:26:00 webserver01 systemd-logind[213]: New session 39 of user carol.,normal
Apr 01 17:18:24 webserver01 pam_unix(sshd:session): session closed for user bob,normal
Apr 01 19:54:14 appserver03 systemd-logind[866]: New session 442 of user bob.,normal
Apr 01 03:09:53 appserver03 sshd[4848]: Failed password for scanner from 45.33.32.156 port 56986 ssh2,ssh_brute_force
Apr 01 07:36:10 appserver03 pam_unix(sshd:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 16:00:24 appserver03 sshd[8344]: Accepted password for frank from 192.168.1.16 port 46254 ssh2,normal
Apr 01 12:05:46 dbserver02 CRON[4109]: pam_unix(cron:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 15:23:27 dbserver02 pam_unix(sshd:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 22:25:50 appserver03 sshd[1852]: Accepted password for alice from 192.168.1.16 port 51089 ssh2,normal
Apr 01 23:45:43 appserver03 sshd[8901]: Failed password for root from 198.51.100.77 port 56682 ssh2,ssh_brute_force
Apr 01 21:45:40 appserver03 pam_unix(sshd:session): session closed for user dave,normal
Apr 01 15:51:23 dbserver02 sshd[9566]: Accepted password for bob from 192.168.1.22 port 40450 ssh2,normal
Apr 01 19:06:29 appserver03 pam_unix(sshd:session): session closed for user bob,normal
Apr 01 18:47:48 appserver03 pam_unix(sshd:session): session opened for user alice(uid=1000) by (uid=0),normal
Apr 01 04:25:16 webserver01 sshd[5798]: Accepted password for root from 91.240.118.172 port 47326 ssh2,root_login
Apr 01 15:11:13 dbserver02 systemd-logind[302]: New session 26 of user eve.,normal
Apr 01 07:00:48 appserver03 CRON[7396]: pam_unix(cron:session): session opened for user grace(uid=1000) by (uid=0),normal
Apr 01 11:28:09 webserver01 sshd[4655]: Accepted password for bob from 192.168.1.26 port 63706 ssh2,normal
"Apr 01 03:29:34 dbserver02 useradd[1156]: new user: name=backdoor, UID=58905, GID=46162, home=/home/backdoor, shell=/bin/bash",new_user_created
Apr 01 19:42:30 appserver03 sshd[9189]: Failed password for invalid user admin from 45.33.32.156 port 43998 ssh2,ssh_brute_force
Apr 01 09:53:53 dbserver02 sshd[3007]: Accepted password for frank from 192.168.1.24 port 40324 ssh2,normal
Apr 01 17:03:52 dbserver02 sshd[6280]: Accepted password for eve from 192.168.1.23 port 49404 ssh2,normal
Apr 01 21:12:05 dbserver02 su[8795]: FAILED su for root by botnet,su_failure
Apr 01 09:30:11 appserver03 sudo: hacker : TTY=pts/0 ; PWD=/home/hacker ; USER=root ; COMMAND=/usr/bin/cat /etc/shadow,privilege_escalation
Apr 01 14:03:42 dbserver02 sshd[8747]: Accepted password for alice from 192.168.1.29 port 64300 ssh2,normal
Apr 01 16:41:44 appserver03 sshd[1309]: Accepted password for eve from 192.168.1.23 port 50981 ssh2,normal
Apr 01 11:48:21 webserver01 sshd[3981]: Accepted password for grace from 192.168.1.23 port 62898 ssh2,normal
Apr 01 12:16:28 appserver03 sshd[4176]: Accepted password for alice from 192.168.1.14 port 50155 ssh2,normal
Apr 01 04:41:19 webserver01 sshd[9472]: Accepted password for bob from 91.240.118.172 port 40237 ssh2,after_hours_login
Apr 01 14:47:09 appserver03 sshd[4409]: Accepted password for frank from 192.168.1.22 port 42221 ssh2,normal
Apr 01 15:08:43 webserver01 CRON[6910]: pam_unix(cron:session): session opened for user grace(uid=1000) by (uid=0),normal
Apr 01 12:53:51 dbserver02 sshd[4314]: Accepted password for root from 91.240.118.172 port 62990 ssh2,root_login
Apr 01 18:04:01 dbserver02 sshd[1648]: Accepted password for dave from 192.168.1.10 port 61521 ssh2,normal
Apr 01 06:44:55 dbserver02 sshd[7849]: Accepted password for dave from 192.168.1.23 port 64116 ssh2,normal
Apr 01 15:46:03 webserver01 systemd-logind[235]: New session 460 of user grace.,normal
Apr 01 06:32:58 dbserver02 CRON[1875]: pam_unix(cron:session): session opened for user carol(uid=1000) by (uid=0),normal
"Apr 01 22:09:59 appserver03 useradd[2271]: new user: name=svc_acct, UID=36851, GID=45101, home=/home/svc_acct, shell=/bin/bash",new_user_created
Apr 01 08:43:01 appserver03 pam_unix(sshd:session): session opened for user grace(uid=1000) by (uid=0),normal
Apr 01 09:44:51 dbserver02 pam_unix(sshd:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 19:40:32 webserver01 sudo: intruder : TTY=pts/0 ; PWD=/home/intruder ; USER=root ; COMMAND=/usr/bin/passwd,privilege_escalation
Apr 01 12:25:28 dbserver02 pam_unix(sshd:session): session opened for user bob(uid=1000) by (uid=0),normal
Apr 01 14:19:48 appserver03 su[6739]: FAILED su for root by intruder,su_failure
Apr 01 16:58:54 webserver01 sudo: intruder : TTY=pts/0 ; PWD=/home/intruder ; USER=root ; COMMAND=/usr/bin/cat /etc/shadow,privilege_escalation
Apr 01 19:16:14 appserver03 CRON[2240]: pam_unix(cron:session): session opened for user grace(uid=1000) by (uid=0),normal
